Data,Regiao,Sistema,Classe,TipoConsumidor,TipoValor,Consumo_Total_GWh,Energia_Injetada_MMGD_GWh,Perda_Total_GWh,DataVersao,Ano,Taxa_Perda_%
2024-12-01,Nordeste,SISTEMAS ISOLADOS,Rural,Cativo,Histórico,0.087,0.0,0.0,2026-04-29,2024,0.0
2024-12-01,Nordeste,SISTEMAS ISOLADOS,Outros,Cativo,Histórico,5.037,0.0,0.0,2026-04-29,2024,0.0
2025-12-01,Nordeste,SISTEMAS ISOLADOS,Residencial,Cativo,Histórico,12.426211,0.0,0.0,2026-04-29,2025,0.0
2025-12-01,Nordeste,SISTEMAS ISOLADOS,Industrial,Cativo,Histórico,0.292217,0.0,0.0,2026-04-29,2025,0.0
2025-12-01,Nordeste,SISTEMAS ISOLADOS,Comercial,Cativo,Histórico,13.873472,0.0,0.0,2026-04-29,2025,0.0
2025-12-01,Nordeste,SISTEMAS ISOLADOS,Rural,Cativo,Histórico,0.067773,0.0,0.0,2026-04-29,2025,0.0
2025-12-01,Nordeste,SISTEMAS ISOLADOS,Outros,Cativo,Histórico,5.752432,0.0,0.0,2026-04-29,2025,0.0
2004-12-01,Norte,SISTEMAS ISOLADOS,Residencial,Cativo,Histórico,2177.866461,0.0,0.0,2026-04-29,2004,0.0
2004-12-01,Norte,SISTEMAS ISOLADOS,Industrial,Cativo,Histórico,1627.22485,0.0,0.0,2026-04-29,2004,0.0
2004-12-01,Norte,SISTEMAS ISOLADOS,Comercial,Cativo,Histórico,1229.921184,0.0,0.0,2026-04-29,2004,0.0
2004-12-01,Norte,SISTEMAS ISOLADOS,Rural,Cativo,Histórico,148.85855,0.0,0.0,2026-04-29,2004,0.0
2004-12-01,Norte,SISTEMAS ISOLADOS,Outros,Cativo,Histórico,1180.953813,0.0,0.0,2026-04-29,2004,0.0
2005-12-01,Norte,SISTEMAS ISOLADOS,Residencial,Cativo,Histórico,2286.558093,0.0,0.0,2026-04-29,2005,0.0
2005-12-01,Norte,SISTEMAS ISOLADOS,Industrial,Cativo,Histórico,1739.446985,0.0,0.0,2026-04-29,2005,0.0
2005-12-01,Norte,SISTEMAS ISOLADOS,Comercial,Cativo,Histórico,1332.324043,0.0,0.0,2026-04-29,2005,0.0
2005-12-01,Norte,SISTEMAS ISOLADOS,Rural,Cativo,Histórico,166.160918,0.0,0.0,2026-04-29,2005,0.0
2005-12-01,Norte,SISTEMAS ISOLADOS,Outros,Cativo,Histórico,1281.104077,0.0,0.0,2026-04-29,2005,0.0
2006-12-01,Norte,SISTEMAS ISOLADOS,Residencial,Cativo,Histórico,2359.224177,0.0,0.0,2026-04-29,2006,0.0
2006-12-01,Norte,SISTEMAS ISOLADOS,Industrial,Cativo,Histórico,1874.704632,0.0,0.0,2026-04-29,2006,0.0
2006-12-01,Norte,SISTEMAS ISOLADOS,Comercial,Cativo,Histórico,1397.429904,0.0,0.0,2026-04-29,2006,0.0
2006-12-01,Norte,SISTEMAS ISOLADOS,Rural,Cativo,Histórico,190.858588,0.0,0.0,2026-04-29,2006,0.0
2006-12-01,Norte,SISTEMAS ISOLADOS,Outros,Cativo,Histórico,1346.682263,0.0,0.0,2026-04-29,2006,0.0
2007-12-01,Norte,SISTEMAS ISOLADOS,Residencial,Cativo,Histórico,2487.484,0.0,0.0,2026-04-29,2007,0.0
2007-12-01,Norte,SISTEMAS ISOLADOS,Industrial,Cativo,Histórico,1975.542,0.0,0.0,2026-04-29,2007,0.0
2007-12-01,Norte,SISTEMAS ISOLADOS,Comercial,Cativo,Histórico,1485.872,0.0,0.0,2026-04-29,2007,0.0
2007-12-01,Norte,SISTEMAS ISOLADOS,Rural,Cativo,Histórico,220.889,0.0,0.0,2026-04-29,2007,0.0
2007-12-01,Norte,SISTEMAS ISOLADOS,Outros,Cativo,Histórico,1440.766,0.0,0.0,2026-04-29,2007,0.0
2008-12-01,Norte,SISTEMAS ISOLADOS,Residencial,Cativo,Histórico,2649.314,0.0,0.0,2026-04-29,2008,0.0
2008-12-01,Norte,SISTEMAS ISOLADOS,Industrial,Cativo,Histórico,2099.322,0.0,0.0,2026-04-29,2008,0.0
2008-12-01,Norte,SISTEMAS ISOLADOS,Comercial,Cativo,Histórico,1581.375,0.0,0.0,2026-04-29,2008,0.0
2008-12-01,Norte,SISTEMAS ISOLADOS,Rural,Cativo,Histórico,247.265,0.0,0.0,2026-04-29,2008,0.0
2008-12-01,Norte,SISTEMAS ISOLADOS,Outros,Cativo,Histórico,1502.353,0.0,0.0,2026-04-29,2008,0.0
2009-12-01,Norte,SISTEMAS ISOLADOS,Residencial,Cativo,Histórico,2712.818,0.0,0.0,2026-04-29,2009,0.0
2009-12-01,Norte,SISTEMAS ISOLADOS,Industrial,Cativo,Histórico,1851.494,0.0,0.0,2026-04-29,2009,0.0
2009-12-01,Norte,SISTEMAS ISOLADOS,Comercial,Cativo,Histórico,1619.575,0.0,0.0,2026-04-29,2009,0.0
2009-12-01,Norte,SISTEMAS ISOLADOS,Rural,Cativo,Histórico,240.948,0.0,0.0,2026-04-29,2009,0.0
2009-12-01,Norte,SISTEMAS ISOLADOS,Outros,Cativo,Histórico,1514.807,0.0,0.0,2026-04-29,2009,0.0
2010-12-01,Norte,SISTEMAS ISOLADOS,Residencial,Cativo,Histórico,2231.792,0.0,0.0,2026-04-29,2010,0.0
2010-12-01,Norte,SISTEMAS ISOLADOS,Industrial,Cativo,Histórico,1755.261,0.0,0.0,2026-04-29,2010,0.0
2010-12-01,Norte,SISTEMAS ISOLADOS,Comercial,Cativo,Histórico,1322.015,0.0,0.0,2026-04-29,2010,0.0
2010-12-01,Norte,SISTEMAS ISOLADOS,Rural,Cativo,Histórico,104.678,0.0,0.0,2026-04-29,2010,0.0
2010-12-01,Norte,SISTEMAS ISOLADOS,Outros,Cativo,Histórico,1273.510362,0.0,0.0,2026-04-29,2010,0.0
2011-12-01,Norte,SISTEMAS ISOLADOS,Residencial,Cativo,Histórico,2359.697,0.0,0.0,2026-04-29,2011,0.0
2011-12-01,Norte,SISTEMAS ISOLADOS,Industrial,Cativo,Histórico,1878.318,0.0,0.0,2026-04-29,2011,0.0
2011-12-01,Norte,SISTEMAS ISOLADOS,Comercial,Cativo,Histórico,1417.097,0.0,0.0,2026-04-29,2011,0.0
2011-12-01,Norte,SISTEMAS ISOLADOS,Rural,Cativo,Histórico,126.017,0.0,0.0,2026-04-29,2011,0.0
2011-12-01,Norte,SISTEMAS ISOLADOS,Outros,Cativo,Histórico,1283.788857,0.0,0.0,2026-04-29,2011,0.0
2012-12-01,Norte,SISTEMAS ISOLADOS,Residencial,Cativo,Histórico,2615.876,0.0,0.0,2026-04-29,2012,0.0
2012-12-01,Norte,SISTEMAS ISOLADOS,Industrial,Cativo,Histórico,1924.187,0.0,0.0,2026-04-29,2012,0.0
2012-12-01,Norte,SISTEMAS ISOLADOS,Comercial,Cativo,Histórico,1634.562,0.0,0.0,2026-04-29,2012,0.0
2012-12-01,Norte,SISTEMAS ISOLADOS,Rural,Cativo,Histórico,154.377,0.0,0.0,2026-04-29,2012,0.0
2012-12-01,Norte,SISTEMAS ISOLADOS,Outros,Cativo,Histórico,1417.289,0.0,0.0,2026-04-29,2012,0.0
2013-12-01,Norte,SISTEMAS ISOLADOS,Residencial,Cativo,Histórico,2238.694,0.0,0.0,2026-04-29,2013,0.0
2013-12-01,Norte,SISTEMAS ISOLADOS,Industrial,Cativo,Histórico,1014.75,0.0,0.0,2026-04-29,2013,0.0
2013-12-01,Norte,SISTEMAS ISOLADOS,Comercial,Cativo,Histórico,1164.929,0.0,0.0,2026-04-29,2013,0.0
2013-12-01,Norte,SISTEMAS ISOLADOS,Rural,Cativo,Histórico,160.673,0.0,0.0,2026-04-29,2013,0.0
2013-12-01,Norte,SISTEMAS ISOLADOS,Outros,Cativo,Histórico,1129.778625,0.0,0.0,2026-04-29,2013,0.0
2014-12-01,Norte,SISTEMAS ISOLADOS,Industrial,Cativo,Histórico,196.563,0.0,0.0,2026-04-29,2014,0.0
2014-12-01,Norte,SISTEMAS ISOLADOS,Comercial,Cativo,Histórico,732.821,0.0,0.0,2026-04-29,2014,0.0
2014-12-01,Norte,SISTEMAS ISOLADOS,Rural,Cativo,Histórico,170.16,0.0,0.0,2026-04-29,2014,0.0
2014-12-01,Norte,SISTEMAS ISOLADOS,Outros,Cativo,Histórico,768.293,0.0,0.0,2026-04-29,2014,0.0
2015-12-01,Norte,SISTEMAS ISOLADOS,Industrial,Cativo,Histórico,166.76149,0.0,0.0,2026-04-29,2015,0.0
2015-12-01,Norte,SISTEMAS ISOLADOS,Comercial,Cativo,Histórico,605.735,0.0,0.0,2026-04-29,2015,0.0
2015-12-01,Norte,SISTEMAS ISOLADOS,Rural,Cativo,Histórico,180.122,0.0,0.0,2026-04-29,2015,0.0
2015-12-01,Norte,SISTEMAS ISOLADOS,Outros,Cativo,Histórico,685.709,0.0,0.0,2026-04-29,2015,0.0
2016-12-01,Norte,SISTEMAS ISOLADOS,Residencial,Cativo,Histórico,1456.781,0.0,0.0,2026-04-29,2016,0.0
2016-12-01,Norte,SISTEMAS ISOLADOS,Industrial,Cativo,Histórico,147.654,0.0,0.0,2026-04-29,2016,0.0
2016-12-01,Norte,SISTEMAS ISOLADOS,Comercial,Cativo,Histórico,500.419,0.0,0.0,2026-04-29,2016,0.0
2016-12-01,Norte,SISTEMAS ISOLADOS,Rural,Cativo,Histórico,176.243,0.0,0.0,2026-04-29,2016,0.0
2016-12-01,Norte,SISTEMAS ISOLADOS,Outros,Cativo,Histórico,617.478,0.0,0.0,2026-04-29,2016,0.0
2017-12-01,Norte,SISTEMAS ISOLADOS,Outros,Cativo,Histórico,599.659,0.0,0.0,2026-04-29,2017,0.0
2025-12-01,Norte,SISTEMAS ISOLADOS,Residencial,Cativo,Histórico,1396.487468,0.0,0.0,2026-04-29,2025,0.0
2025-12-01,Norte,SISTEMAS ISOLADOS,Industrial,Cativo,Histórico,60.332334,0.0,0.0,2026-04-29,2025,0.0
2025-12-01,Norte,SISTEMAS ISOLADOS,Comercial,Cativo,Histórico,435.531092,0.0,0.0,2026-04-29,2025,0.0
2025-12-01,Norte,SISTEMAS ISOLADOS,Rural,Cativo,Histórico,69.646997,0.0,0.0,2026-04-29,2025,0.0
2025-12-01,Norte,SISTEMAS ISOLADOS,Outros,Cativo,Histórico,442.711357,0.0,0.0,2026-04-29,2025,0.0
2004-12-01,Sudeste,SUDESTE / CENTRO - OESTE,Residencial,Cativo,Histórico,42833.144445,0.0,0.0,2026-04-29,2004,0.0
2004-12-01,Sudeste,SUDESTE / CENTRO - OESTE,Industrial,Cativo,Histórico,55966.366976,0.0,0.0,2026-04-29,2004,0.0
2004-12-01,Sudeste,SUDESTE / CENTRO - OESTE,Comercial,Cativo,Histórico,28075.607707,0.0,0.0,2026-04-29,2004,0.0
2004-12-01,Sudeste,SUDESTE / CENTRO - OESTE,Rural,Cativo,Histórico,5041.093848,0.0,0.0,2026-04-29,2004,0.0
2004-12-01,Sudeste,SUDESTE / CENTRO - OESTE,Outros,Cativo,Histórico,15815.352518,0.0,0.0,2026-04-29,2004,0.0
2004-12-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Residencial,Cativo,Histórico,5847.139322,0.0,0.0,2026-04-29,2004,0.0
2004-12-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Industrial,Cativo,Histórico,3439.034594,0.0,0.0,2026-04-29,2004,0.0
2004-12-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Comercial,Cativo,Histórico,3609.42376,0.0,0.0,2026-04-29,2004,0.0
2004-12-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Rural,Cativo,Histórico,1607.62412,0.0,0.0,2026-04-29,2004,0.0
2004-12-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Outros,Cativo,Histórico,2761.772455,0.0,0.0,2026-04-29,2004,0.0
2005-12-01,Sudeste,SUDESTE / CENTRO - OESTE,Residencial,Cativo,Histórico,44991.169283,0.0,0.0,2026-04-29,2005,0.0
2005-12-01,Sudeste,SUDESTE / CENTRO - OESTE,Industrial,Cativo,Histórico,37701.41773,0.0,0.0,2026-04-29,2005,0.0
2005-12-01,Sudeste,SUDESTE / CENTRO - OESTE,Comercial,Cativo,Histórico,29612.168305,0.0,0.0,2026-04-29,2005,0.0
2005-12-01,Sudeste,SUDESTE / CENTRO - OESTE,Rural,Cativo,Histórico,5283.854038,0.0,0.0,2026-04-29,2005,0.0
2005-12-01,Sudeste,SUDESTE / CENTRO - OESTE,Outros,Cativo,Histórico,15180.601255,0.0,0.0,2026-04-29,2005,0.0
2005-12-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Residencial,Cativo,Histórico,6175.607968,0.0,0.0,2026-04-29,2005,0.0
2005-12-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Industrial,Cativo,Histórico,2926.612262,0.0,0.0,2026-04-29,2005,0.0
2005-12-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Comercial,Cativo,Histórico,3851.110104,0.0,0.0,2026-04-29,2005,0.0
2005-12-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Rural,Cativo,Histórico,1693.87199,0.0,0.0,2026-04-29,2005,0.0
2005-12-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Outros,Cativo,Histórico,2856.245131,0.0,0.0,2026-04-29,2005,0.0
2006-12-01,Sudeste,SUDESTE / CENTRO - OESTE,Residencial,Cativo,Histórico,46852.367839,0.0,0.0,2026-04-29,2006,0.0
2006-12-01,Sudeste,SUDESTE / CENTRO - OESTE,Industrial,Cativo,Histórico,32416.331772,0.0,0.0,2026-04-29,2006,0.0
2006-12-01,Sudeste,SUDESTE / CENTRO - OESTE,Comercial,Cativo,Histórico,30553.879903,0.0,0.0,2026-04-29,2006,0.0
2006-12-01,Sudeste,SUDESTE / CENTRO - OESTE,Rural,Cativo,Histórico,5505.291403,0.0,0.0,2026-04-29,2006,0.0
2006-12-01,Sudeste,SUDESTE / CENTRO - OESTE,Outros,Cativo,Histórico,15374.820456,0.0,0.0,2026-04-29,2006,0.0
2006-12-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Residencial,Cativo,Histórico,6433.282288,0.0,0.0,2026-04-29,2006,0.0
2006-12-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Industrial,Cativo,Histórico,2840.350601,0.0,0.0,2026-04-29,2006,0.0
2006-12-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Comercial,Cativo,Histórico,4025.284974,0.0,0.0,2026-04-29,2006,0.0
2006-12-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Rural,Cativo,Histórico,1682.274405,0.0,0.0,2026-04-29,2006,0.0
2006-12-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Outros,Cativo,Histórico,2958.105148,0.0,0.0,2026-04-29,2006,0.0
2007-12-01,Sudeste,SUDESTE / CENTRO - OESTE,Residencial,Cativo,Histórico,48870.379,0.0,0.0,2026-04-29,2007,0.0
2007-12-01,Sudeste,SUDESTE / CENTRO - OESTE,Industrial,Cativo,Histórico,31922.724,0.0,0.0,2026-04-29,2007,0.0
2007-12-01,Sudeste,SUDESTE / CENTRO - OESTE,Comercial,Cativo,Histórico,31838.709,0.0,0.0,2026-04-29,2007,0.0
2007-12-01,Sudeste,SUDESTE / CENTRO - OESTE,Rural,Cativo,Histórico,5973.202,0.0,0.0,2026-04-29,2007,0.0
2007-12-01,Sudeste,SUDESTE / CENTRO - OESTE,Outros,Cativo,Histórico,15736.883,0.0,0.0,2026-04-29,2007,0.0
2007-12-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Residencial,Cativo,Histórico,6703.695,0.0,0.0,2026-04-29,2007,0.0
2007-12-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Industrial,Cativo,Histórico,3244.578,0.0,0.0,2026-04-29,2007,0.0
2007-12-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Comercial,Cativo,Histórico,4291.39,0.0,0.0,2026-04-29,2007,0.0
2007-12-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Rural,Cativo,Histórico,2015.43,0.0,0.0,2026-04-29,2007,0.0
2007-12-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Outros,Cativo,Histórico,3089.351,0.0,0.0,2026-04-29,2007,0.0
2008-12-01,Sudeste,SUDESTE / CENTRO - OESTE,Residencial,Cativo,Histórico,51477.192,0.0,0.0,2026-04-29,2008,0.0
2008-12-01,Sudeste,SUDESTE / CENTRO - OESTE,Industrial,Cativo,Histórico,33998.208,0.0,0.0,2026-04-29,2008,0.0
2008-12-01,Sudeste,SUDESTE / CENTRO - OESTE,Comercial,Cativo,Histórico,33079.647,0.0,0.0,2026-04-29,2008,0.0
2008-12-01,Sudeste,SUDESTE / CENTRO - OESTE,Rural,Cativo,Histórico,6000.073,0.0,0.0,2026-04-29,2008,0.0
2008-12-01,Sudeste,SUDESTE / CENTRO - OESTE,Outros,Cativo,Histórico,16140.678,0.0,0.0,2026-04-29,2008,0.0
2008-12-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Residencial,Cativo,Histórico,7039.091,0.0,0.0,2026-04-29,2008,0.0
2008-12-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Industrial,Cativo,Histórico,3838.327,0.0,0.0,2026-04-29,2008,0.0
2008-12-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Comercial,Cativo,Histórico,4766.08,0.0,0.0,2026-04-29,2008,0.0
2008-12-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Rural,Cativo,Histórico,2019.635,0.0,0.0,2026-04-29,2008,0.0
2008-12-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Outros,Cativo,Histórico,3325.413,0.0,0.0,2026-04-29,2008,0.0
2009-12-01,Sudeste,SUDESTE / CENTRO - OESTE,Residencial,Cativo,Histórico,54415.448,0.0,0.0,2026-04-29,2009,0.0
2009-12-01,Sudeste,SUDESTE / CENTRO - OESTE,Industrial,Cativo,Histórico,31777.472,0.0,0.0,2026-04-29,2009,0.0
2009-12-01,Sudeste,SUDESTE / CENTRO - OESTE,Comercial,Cativo,Histórico,34637.297,0.0,0.0,2026-04-29,2009,0.0
2009-12-01,Sudeste,SUDESTE / CENTRO - OESTE,Rural,Cativo,Histórico,5763.836,0.0,0.0,2026-04-29,2009,0.0
2009-12-01,Sudeste,SUDESTE / CENTRO - OESTE,Outros,Cativo,Histórico,16399.631,0.0,0.0,2026-04-29,2009,0.0
2009-12-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Residencial,Cativo,Histórico,7543.84,0.0,0.0,2026-04-29,2009,0.0
2009-12-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Industrial,Cativo,Histórico,3980.811,0.0,0.0,2026-04-29,2009,0.0
2009-12-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Comercial,Cativo,Histórico,5163.321,0.0,0.0,2026-04-29,2009,0.0
2009-12-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Rural,Cativo,Histórico,2032.744,0.0,0.0,2026-04-29,2009,0.0
2009-12-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Outros,Cativo,Histórico,3469.304,0.0,0.0,2026-04-29,2009,0.0
2009-12-01,Norte,SUDESTE / CENTRO - OESTE,Residencial,Cativo,Histórico,156.909,0.0,0.0,2026-04-29,2009,0.0
2009-12-01,Norte,SUDESTE / CENTRO - OESTE,Industrial,Cativo,Histórico,60.724,0.0,0.0,2026-04-29,2009,0.0
2009-12-01,Norte,SUDESTE / CENTRO - OESTE,Comercial,Cativo,Histórico,94.215,0.0,0.0,2026-04-29,2009,0.0
2009-12-01,Norte,SUDESTE / CENTRO - OESTE,Rural,Cativo,Histórico,33.662,0.0,0.0,2026-04-29,2009,0.0
2009-12-01,Norte,SUDESTE / CENTRO - OESTE,Outros,Cativo,Histórico,67.763,0.0,0.0,2026-04-29,2009,0.0
2010-12-01,Sudeste,SUDESTE / CENTRO - OESTE,Residencial,Cativo,Histórico,56680.348,0.0,0.0,2026-04-29,2010,0.0
2010-12-01,Sudeste,SUDESTE / CENTRO - OESTE,Industrial,Cativo,Histórico,32364.377,0.0,0.0,2026-04-29,2010,0.0
2010-12-01,Sudeste,SUDESTE / CENTRO - OESTE,Comercial,Cativo,Histórico,35869.065,0.0,0.0,2026-04-29,2010,0.0
2010-12-01,Sudeste,SUDESTE / CENTRO - OESTE,Rural,Cativo,Histórico,6465.0933,0.0,0.0,2026-04-29,2010,0.0
2010-12-01,Sudeste,SUDESTE / CENTRO - OESTE,Outros,Cativo,Histórico,17001.325,0.0,0.0,2026-04-29,2010,0.0
2010-12-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Residencial,Cativo,Histórico,8178.153,0.0,0.0,2026-04-29,2010,0.0
2010-12-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Industrial,Cativo,Histórico,4029.063,0.0,0.0,2026-04-29,2010,0.0
2010-12-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Comercial,Cativo,Histórico,5447.473,0.0,0.0,2026-04-29,2010,0.0
2010-12-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Rural,Cativo,Histórico,2292.683,0.0,0.0,2026-04-29,2010,0.0
2010-12-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Outros,Cativo,Histórico,3638.057,0.0,0.0,2026-04-29,2010,0.0
2010-12-01,Norte,SUDESTE / CENTRO - OESTE,Residencial,Cativo,Histórico,994.852,0.0,0.0,2026-04-29,2010,0.0
2010-12-01,Norte,SUDESTE / CENTRO - OESTE,Industrial,Cativo,Histórico,400.095,0.0,0.0,2026-04-29,2010,0.0
2010-12-01,Norte,SUDESTE / CENTRO - OESTE,Comercial,Cativo,Histórico,581.589,0.0,0.0,2026-04-29,2010,0.0
2010-12-01,Norte,SUDESTE / CENTRO - OESTE,Rural,Cativo,Histórico,206.824,0.0,0.0,2026-04-29,2010,0.0
2010-12-01,Norte,SUDESTE / CENTRO - OESTE,Outros,Cativo,Histórico,402.944,0.0,0.0,2026-04-29,2010,0.0
2011-12-01,Sudeste,SUDESTE / CENTRO - OESTE,Residencial,Cativo,Histórico,59348.68,0.0,0.0,2026-04-29,2011,0.0
2011-12-01,Sudeste,SUDESTE / CENTRO - OESTE,Industrial,Cativo,Histórico,31525.97,0.0,0.0,2026-04-29,2011,0.0
2011-12-01,Sudeste,SUDESTE / CENTRO - OESTE,Comercial,Cativo,Histórico,37729.758,0.0,0.0,2026-04-29,2011,0.0
2011-12-01,Sudeste,SUDESTE / CENTRO - OESTE,Rural,Cativo,Histórico,6684.695,0.0,0.0,2026-04-29,2011,0.0
2011-12-01,Sudeste,SUDESTE / CENTRO - OESTE,Outros,Cativo,Histórico,17651.471,0.0,0.0,2026-04-29,2011,0.0
2011-12-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Residencial,Cativo,Histórico,8501.105,0.0,0.0,2026-04-29,2011,0.0
2011-12-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Industrial,Cativo,Histórico,3879.238,0.0,0.0,2026-04-29,2011,0.0
2011-12-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Comercial,Cativo,Histórico,5829.586,0.0,0.0,2026-04-29,2011,0.0
2011-12-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Rural,Cativo,Histórico,2389.804,0.0,0.0,2026-04-29,2011,0.0
2011-12-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Outros,Cativo,Histórico,3735.6,0.0,0.0,2026-04-29,2011,0.0
2011-12-01,Norte,SUDESTE / CENTRO - OESTE,Residencial,Cativo,Histórico,1087.918,0.0,0.0,2026-04-29,2011,0.0
2011-12-01,Norte,SUDESTE / CENTRO - OESTE,Industrial,Cativo,Histórico,438.015,0.0,0.0,2026-04-29,2011,0.0
2011-12-01,Norte,SUDESTE / CENTRO - OESTE,Comercial,Cativo,Histórico,641.568,0.0,0.0,2026-04-29,2011,0.0
2011-12-01,Norte,SUDESTE / CENTRO - OESTE,Rural,Cativo,Histórico,224.475,0.0,0.0,2026-04-29,2011,0.0
2011-12-01,Norte,SUDESTE / CENTRO - OESTE,Outros,Cativo,Histórico,415.422,0.0,0.0,2026-04-29,2011,0.0
2012-12-01,Sudeste,SUDESTE / CENTRO - OESTE,Residencial,Cativo,Histórico,61594.523,0.0,0.0,2026-04-29,2012,0.0
2012-12-01,Sudeste,SUDESTE / CENTRO - OESTE,Industrial,Cativo,Histórico,28867.659,0.0,0.0,2026-04-29,2012,0.0
2012-12-01,Sudeste,SUDESTE / CENTRO - OESTE,Comercial,Cativo,Histórico,39751.15,0.0,0.0,2026-04-29,2012,0.0
2012-12-01,Sudeste,SUDESTE / CENTRO - OESTE,Rural,Cativo,Histórico,7080.012,0.0,0.0,2026-04-29,2012,0.0
2012-12-01,Sudeste,SUDESTE / CENTRO - OESTE,Outros,Cativo,Histórico,18293.96,0.0,0.0,2026-04-29,2012,0.0
2012-12-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Residencial,Cativo,Histórico,9193.891,0.0,0.0,2026-04-29,2012,0.0
2012-12-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Industrial,Cativo,Histórico,4018.803,0.0,0.0,2026-04-29,2012,0.0
2012-12-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Comercial,Cativo,Histórico,6288.869,0.0,0.0,2026-04-29,2012,0.0
2012-12-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Rural,Cativo,Histórico,2598.142,0.0,0.0,2026-04-29,2012,0.0
2012-12-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Outros,Cativo,Histórico,3923.154,0.0,0.0,2026-04-29,2012,0.0
2012-12-01,Norte,SUDESTE / CENTRO - OESTE,Residencial,Cativo,Histórico,1284.07,0.0,0.0,2026-04-29,2012,0.0
2012-12-01,Norte,SUDESTE / CENTRO - OESTE,Industrial,Cativo,Histórico,466.871,0.0,0.0,2026-04-29,2012,0.0
2012-12-01,Norte,SUDESTE / CENTRO - OESTE,Comercial,Cativo,Histórico,739.596586,0.0,0.0,2026-04-29,2012,0.0
2012-12-01,Norte,SUDESTE / CENTRO - OESTE,Rural,Cativo,Histórico,242.896318,0.0,0.0,2026-04-29,2012,0.0
2012-12-01,Norte,SUDESTE / CENTRO - OESTE,Outros,Cativo,Histórico,461.92675,0.0,0.0,2026-04-29,2012,0.0
2013-12-01,Sudeste,SUDESTE / CENTRO - OESTE,Industrial,Cativo,Histórico,27772.679,0.0,0.0,2026-04-29,2013,0.0
2013-12-01,Sudeste,SUDESTE / CENTRO - OESTE,Comercial,Cativo,Histórico,41012.223,0.0,0.0,2026-04-29,2013,0.0
2013-12-01,Sudeste,SUDESTE / CENTRO - OESTE,Rural,Cativo,Histórico,7400.62,0.0,0.0,2026-04-29,2013,0.0
2013-12-01,Sudeste,SUDESTE / CENTRO - OESTE,Outros,Cativo,Histórico,18776.644,0.0,0.0,2026-04-29,2013,0.0
2013-12-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Residencial,Cativo,Histórico,9894.072,0.0,0.0,2026-04-29,2013,0.0
2013-12-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Industrial,Cativo,Histórico,4205.75,0.0,0.0,2026-04-29,2013,0.0
2013-12-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Comercial,Cativo,Histórico,6642.052,0.0,0.0,2026-04-29,2013,0.0
2013-12-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Rural,Cativo,Histórico,2662.336,0.0,0.0,2026-04-29,2013,0.0
